genome	subtype	instances
AG-917-M15	RM_type_II	1
AG-917-M15	dGTPase	1
AG-453-N14	PbeABCD	1
AG-891-K18	RM_type_II	1
AG-901-E23	RM_type_II	1
AG-911-A11	dGTPase	1
AH-287-L02	RM_type_II	1
AH-321-O23	dGTPase	1
AH-321-O23	RM_type_II	1
AG-422-L18	Zorya_other	1
AG-333-D08	dGTPase	1
AG-333-D08	RM_type_II	1
AG-390-C20	dGTPase	1
AG-414-N08	dGTPase	1
AG-891-K05	Zorya_other	1
AG-891-K05	dGTPase	1
AG-422-L09	RM_type_II	2
AG-894-P19	dGTPase	1
AG-894-P19	Zorya_other	1
AG-898-G23	Cas_adaptation	1
AG-426-G14	RM_type_II	1
AG-894-O02	RM_type_II	1
AG-908-D23	dGTPase	1
AG-908-D23	RM_type_II	1
AG-337-G02	Zorya_other	1
AG-343-N07	RM_type_II	1
AG-414-O23	RM_type_II	1
AG-439-O06	RM_type_II	1
AG-461-E11	RM_type_II	1
AG-325-C18	dGTPase	1
AG-325-C18	RM_type_II	1
AG-920-M04	dGTPase	1
AG-920-M04	RM_type_II	1
AG-337-N09	RM_type_II	1
AG-904-G05	dGTPase	1
AG-426-G09	dGTPase	1
AG-426-G09	RM_type_II	1
AG-453-E07	dGTPase	1
AG-457-L09	dGTPase	1
AG-360-A04	dGTPase	1
AG-365-I10	dGTPase	1
AG-453-E14	RM_type_II	1
AG-912-E13	dGTPase	1
AG-915-K10	RM_type_II	1
AG-916-J21	dGTPase	1
AG-916-J21	RM_type_II	1
AG-461-J20	dGTPase	1
AG-461-J20	RM_type_II	1
AG-905-G02	dGTPase	1
AG-905-G02	RM_type_II	1
AG-908-E06	dGTPase	1
AG-461-P07	RM_type_II	1
AG-461-P07	dGTPase	1
AG-461-G13	RM_type_II	1
AG-461-G13	dGTPase	1
AG-917-C05	RM_type_II	1
AG-917-C05	dGTPase	1
AG-899-O13	dGTPase	1
AG-908-E15	RM_type_II	1
AG-439-O04	RM_type_II	1
AG-439-O04	dGTPase	1
AG-359-P11	dGTPase	1
AG-464-A01	RM_type_II	1
AG-893-N10	RM_type_II	1
AG-896-K17	RM_type_II	1
AG-915-D22	RM_type_II	1
AG-915-O05	dGTPase	1
AG-891-E15	dGTPase	1
AG-893-O09	Zorya_other	1
AG-893-O09	dGTPase	1
AG-910-B10	RM_type_II	1
AG-447-L10	dGTPase	1
AG-893-O06	dGTPase	1
AG-360-A11	RM_type_II	1
AG-360-A11	dGTPase	1
AG-430-I13	RM_type_II	1
AG-447-A19	dGTPase	1
AG-447-A19	RM_type_II	1
AG-453-E19	RM_type_II	1
AG-453-E19	dGTPase	1
AG-470-O11	RM_type_II	1
AG-404-D18	dGTPase	1
AG-464-P06	dGTPase	1
AG-360-K10	RM_type_II	1
AG-360-K10	dGTPase	1
AG-410-O02	dGTPase	1
AG-892-J17	dGTPase	1
AG-892-J17	Zorya_other	1
AG-893-E04	RM_type_II	1
AG-464-P07	RM_type_II	1
AG-914-L09	dGTPase	1
AG-914-L09	RM_type_II	1
AG-914-L10	dGTPase	1
AG-919-D04	dGTPase	1
AG-891-F02	RM_type_II	1
AG-892-J14	RM_type_II	1
AG-892-J13	Mza	1
AG-893-N09	RM_type_II	1
AG-903-O06	dGTPase	1
AG-903-O06	RM_type_II	1
AG-914-C11	RM_type_II	1
AG-914-C11	Zorya_other	1
AG-901-L15	dGTPase	1
AG-903-O05	Zorya_other	1
AG-908-O20	dGTPase	1
AG-893-N22	dGTPase	1
AG-894-P21	RM_type_II	1
AG-914-D03	dGTPase	1
AG-899-C06	RM_type_II	1
AG-915-O06	Zorya_other	1
AG-915-O06	Mza	1
AG-915-O06	dGTPase	1
AG-916-O13	dGTPase	1
AG-916-O13	RM_type_II	1
AG-917-O03	dGTPase	1
AG-917-P07	dGTPase	1
AG-898-A07	RM_type_II	1
AG-898-A07	dGTPase	1
AG-464-O19	Mza_other	1
AG-897-J23	RM_type_II	1
AG-916-E19	RM_type_II	1
AG-916-E19	dGTPase	1
AG-917-E23	RM_type_II	1
AG-914-L14	RM_type_II	1
AG-917-D23	RM_type_II	1
AG-920-I07	RM_type_II	2
AG-920-I07	dGTPase	1
AG-333-P06	RM_type_II	1
AG-414-K15	RM_type_II	1
AG-414-K15	dGTPase	1
AG-447-I03	dGTPase	1
AG-916-I06	RM_type_II	1
AG-916-N18	Pycsar_unknown	1
AG-916-N18	RM_type_II	1
AG-912-P08	RM_type_II	1
AG-912-P09	dGTPase	1
AG-907-N15	dGTPase	1
AG-912-P06	dGTPase	1
AG-907-E15	dGTPase	1
AG-422-L06	RM_type_II	1
AG-365-G14	RM_type_II	1
AG-365-G14	dGTPase	1
AG-365-O19	dGTPase	1
AG-912-J22	dGTPase	1
AG-912-J22	RM_type_II	1
AG-916-N21	RM_type_II	1
AG-325-E13	dGTPase	1
AG-333-P05	dGTPase	1
AG-361-N21	dGTPase	1
AG-910-L10	dGTPase	1
AG-917-E22	Zorya_other	1
AG-903-N09	RM_type_II	1
AG-920-I21	RM_type_II	1
AG-920-I21	dGTPase	1
AG-435-B02	Viperin_solo	1
AG-920-I09	dGTPase	1
AG-915-B22	Zorya_other	1
AG-920-D05	RM_type_II	1
AG-920-D05	dGTPase	1
AH-324-D17	RM_type_II	1
AG-414-E22	dGTPase	1
AG-907-E16	Druantia_other	1
AG-893-J08	dGTPase	1
AG-343-I21	RM_type_II	1
AG-359-G04	dGTPase	1
AG-447-N16	dGTPase	1
AG-901-I20	RM_type_II	1
AG-911-P08	RM_type_II	1
AG-390-G05	RM_type_II	1
AG-390-G16	RM_type_II	1
AG-404-M15	dGTPase	1
AG-360-A16	RM_type_II	1
AG-439-G13	RM_type_II	1
AG-361-N04	dGTPase	1
AG-447-N15	RM_type_II	1
AG-461-C14	Zorya_other	1
AG-903-C04	dGTPase	1
AG-903-C04	RM_type_II	1
AG-905-L16	RM_type_II	1
AG-905-L16	dGTPase	1
AG-390-J19	dGTPase	1
AG-319-I19	dGTPase	1
AG-920-J17	Pycsar_unknown	1
AG-343-B02	RM_type_II	1
AG-359-J06	dGTPase	1
AG-918-M13	RM_type_II	1
AG-359-I23	RM_type_II	1
AG-414-J22	dGTPase	1
AG-920-P10	dGTPase	1
AG-920-P10	RM_type_II	1
AG-453-M21	dGTPase	1
AG-390-M14	RM_type_II	1
AG-894-P02	RM_type_II	2
AG-422-D03	Zorya_other	1
AG-910-B21	Pycsar_unknown	1
AG-910-B21	RM_type_II	1
AG-910-B21	dGTPase	1
AG-915-D04	RM_type_II	1
AG-349-P01	Mza_other	1
AG-349-O22	dGTPase	1
AG-898-F08	RM_type_II	1
AG-464-O15	RM_type_II	1
AG-917-G13	RM_type_II	1
AG-917-G14	Zorya_other	1
AG-920-P04	RM_type_II	2
AG-359-J03	RM_type_II	2
AG-464-O07	dGTPase	1
AG-430-I09	dGTPase	1
AG-898-F23	dGTPase	1
AG-913-D08	RM_type_II	2
AG-913-D08	dGTPase	1
AG-895-J07	Cas_adaptation	1
AG-895-J07	Zorya_other	1
AG-895-J07	Viperin_solo	1
AG-895-J07	RM_type_II	1
AG-901-B02	RM_type_II	1
AG-901-B06	dGTPase	1
AG-904-F11	RM_type_II	1
AG-904-F11	dGTPase	1
AG-907-N18	dGTPase	1
AG-894-P17	dGTPase	1
AG-325-G15	RM_type_II	1
AG-916-E17	RM_type_II	1
AG-359-G09	dGTPase	1
AG-359-P18	RM_type_II	1
AG-359-P18	dGTPase	1
AG-909-D03	dGTPase	1
AG-916-G19	RM_type_II	1
AG-916-G19	dGTPase	1
AG-453-N02	dGTPase	1
AG-464-D09	dGTPase	1
AG-891-K10	Zorya_other	1
AG-904-F13	RM_type_II	1
AG-390-A19	dGTPase	1
AG-464-M15	dGTPase	1
AG-901-G20	RM_type_II	1
AG-913-O02	dGTPase	1
AG-919-I11	RM_type_II	1
AG-920-D13	RM_type_II	1
AG-920-D13	dGTPase	1
AG-893-L13	RM_type_II	1
AG-893-L13	dGTPase	1
AG-915-M10	RM_type_II	1
AH-324-D10	RM_type_II	1
AG-893-L09	RM_type_II	1
AG-915-L21	RM_type_II	1
AH-324-D11	dGTPase	1
AG-359-G06	RM_type_II	1
AG-905-L21	Zorya_other	1
AG-916-O22	dGTPase	1
AG-909-J14	RM_type_II	1
AG-910-C06	RM_type_II	1
AG-900-F11	RM_type_II	1
AG-911-P17	RM_type_II	1
AG-911-P17	dGTPase	1
AG-447-I09	dGTPase	1
AG-891-I18	dGTPase	1
AG-891-I18	RM_type_II	1
AG-898-P18	RM_type_II	1
AG-404-C23	dGTPase	1
AG-404-C23	RM_type_II	1
AH-321-E03	dGTPase	1
AH-321-E03	RM_type_II	1
AG-325-I17	dGTPase	1
AG-916-O23	dGTPase	1
AG-447-O23	RM_type_II	1
AG-457-G18	RM_type_II	1
AG-457-G18	Viperin_solo	1
AG-359-P07	Viperin_solo	1
AG-360-M08	dGTPase	1
AG-390-J23	dGTPase	1
AG-360-L18	RM_type_II	1
AG-360-L18	dGTPase	1
AG-365-I16	RM_type_II	1
AG-470-O03	RM_type_II	1
AG-911-B19	RM_type_II	1
AH-326-B17	RM_type_II	1
AG-343-N19	RM_type_II	1
AG-426-A03	dGTPase	1
AG-892-C11	RM_type_II	1
AG-892-P04	RM_type_II	1
AG-892-O13	dGTPase	1
AG-892-O13	RM_type_II	1
AG-898-J08	dGTPase	1
AG-911-K13	Mza	1
AG-911-L13	dGTPase	1
AG-911-L13	RM_type_II	1
AG-913-A05	dGTPase	1
AG-422-G23	RM_type_II	1
AG-447-I18	dGTPase	1
AG-447-I18	RM_type_II	1
AG-333-N19	dGTPase	1
AG-390-B14	Pycsar_unknown	1
AG-390-B14	dGTPase	1
AG-390-B14	RM_type_II	1
AG-426-A05	dGTPase	1
AG-453-P03	dGTPase	1
AH-287-A09	dGTPase	1
AH-287-A09	RM_type_II	1
AG-470-O08	dGTPase	1
AG-909-C10	RM_type_II	1
AG-899-M07	RM_type_II	1
AG-899-M05	Zorya_other	1
AG-908-A08	dGTPase	1
AG-908-A08	RM_type_II	1
AG-343-N21	RM_type_II	1
AG-343-N21	dGTPase	1
AG-918-E06	dGTPase	1
AG-918-E06	RM_type_II	1
AG-920-G20	dGTPase	1
AH-287-J22	PbeABCD	1
AG-325-I19	dGTPase	1
AG-470-O18	dGTPase	1
AG-426-L23	RM_type_II	1
AG-426-L23	dGTPase	1
AG-337-O15	Zorya_other	1
AG-899-M06	dGTPase	1
AG-457-K11	dGTPase	1
AG-464-G17	Pycsar_unknown	1
AG-898-B20	Zorya_other	1
AG-898-B20	dGTPase	1
AG-447-I05	dGTPase	1
AG-891-I14	Zorya_other	1
AG-891-I14	dGTPase	1
AG-915-L18	Zorya_other	1
AG-896-G07	RM_type_II	1
AG-896-G07	dGTPase	1
AG-903-G23	dGTPase	1
AG-903-G23	Zorya_other	1
AG-904-E14	RM_type_II	1
AG-904-E14	dGTPase	1
AG-912-E06	dGTPase	1
AG-912-E06	Zorya_other	1
AG-914-P23	RM_type_II	1
AG-914-P23	dGTPase	1
AG-915-A01	Pycsar_unknown	1
AG-919-L02	RM_type_II	1
AG-919-L02	dGTPase	1
AG-912-A04	RM_type_II	1
AG-892-C23	DRT_other	1
AG-892-C23	RM_type_II	1
AG-894-D19	Zorya_other	1
AG-903-L16	dGTPase	1
AG-365-K15	RM_type_II	1
AG-447-C08	dGTPase	1
AG-447-C08	RM_type_II	1
AG-325-B08	dGTPase	1
AG-905-N21	RM_type_II	1
AG-905-B18	RM_type_II	1
AG-359-N23	dGTPase	1
AG-457-A14	RM_type_II	1
AG-461-N03	dGTPase	1
AG-390-D15	dGTPase	1
AG-390-D15	RM_type_II	1
AG-390-E21	dGTPase	1
AG-390-E21	Viperin_solo	1
AG-404-E20	dGTPase	1
AG-333-N21	Viperin_solo	1
AG-908-B04	Wadjet_other	1
AG-914-B16	RM_type_II	1
AG-914-B16	dGTPase	1
AG-917-I08	RM_type_II	1
AG-909-C08	dGTPase	1
AG-447-P03	dGTPase	1
AG-461-B03	dGTPase	1
AG-915-L16	RM_type_II	1
AG-892-C06	Zorya_other	1
AG-899-E17	RM_type_II	1
AG-899-E17	dGTPase	1
AG-903-G15	RM_type_II	1
AG-333-N20	dGTPase	1
AG-333-N20	Zorya_other	1
AG-362-G13	dGTPase	1
AG-390-L21	RM_type_II	1
AG-439-G17	RM_type_II	1
AG-903-K07	RM_type_II	1
AG-908-K18	RM_type_II	2
AG-908-K18	Pycsar_unknown	1
AG-915-M08	Zorya_other	1
AG-911-K15	dGTPase	1
AG-916-E09	RM_type_II	1
AG-918-O13	dGTPase	1
AG-905-M20	RM_type_II	1
AG-893-M16	dGTPase	1
AG-333-I03	Pycsar_unknown	1
AG-333-I03	RM_type_II	1
AG-439-F23	RM_type_II	1
AG-439-P16	dGTPase	1
AG-390-D18	dGTPase	1
AG-390-D18	RM_type_II	1
AG-422-I02	RM_type_II	1
AG-430-O19	dGTPase	1
AG-343-A20	RM_type_II	1
AG-390-L16	dGTPase	1
AG-390-L16	RM_type_II	1
AG-349-L11	RM_type_II	1
AG-349-L11	dGTPase	1
AG-457-A16	RM_type_II	1
AG-457-A16	dGTPase	1
AG-461-B04	dGTPase	1
AG-461-B04	RM_type_II	1
AG-904-O07	RM_type_II	1
AG-464-G09	RM_type_II	1
AG-414-E19	dGTPase	1
AG-426-D19	RM_type_II	1
AG-908-B03	dGTPase	1
AG-910-M09	RM_type_II	1
AG-343-B18	RM_type_II	1
AH-321-B19	Mza_other	1
AG-404-P02	dGTPase	1
AG-414-O11	dGTPase	1
AG-414-O11	RM_type_II	1
AG-439-M09	RM_type_II	1
AG-390-M15	RM_type_II	1
AG-390-M15	dGTPase	1
AG-899-F19	RM_type_II	1
AG-410-O14	RM_type_II	1
AG-447-I16	dGTPase	1
AG-457-J13	DRT_other	1
AG-470-M10	RM_type_II	1
AG-470-M10	dGTPase	1
AG-901-N02	RM_type_II	1
AG-422-N22	Cas_type_other	1
AG-325-I13	RM_type_II	1
AG-349-G10	dGTPase	1
AG-892-C08	RM_type_II	1
AG-908-A06	dGTPase	1
AG-908-A06	RM_type_II	1
AG-908-A06	RM_type_IIG	1
AG-319-B20	dGTPase	1
AG-439-M03	dGTPase	1
AG-325-C03	RM_type_II	1
AG-325-C03	dGTPase	1
AG-470-M09	dGTPase	1
AG-470-M09	RM_type_II	1
AG-907-F09	dGTPase	1
AG-901-D02	dGTPase	1
AG-891-E04	RM_type_II	1
AG-894-G23	dGTPase	1
AG-895-B18	RM_type_II	1
AG-461-K23	dGTPase	1
AG-896-P06	Cas_type_other	1
AG-899-C17	RM_type_II	1
AG-325-I14	RM_type_II	1
AG-911-E05	RM_type_II	1
AG-919-A16	dGTPase	1
AG-919-A16	RM_type_II	1
AG-895-B19	RM_type_II	1
AG-895-B19	dGTPase	1
AH-324-P23	RM_type_II	1
AH-326-O22	RM_type_II	1
AG-313-J11	dGTPase	1
AG-910-L18	dGTPase	1
AG-916-N10	RM_type_II	1
AG-918-P15	RM_type_II	1
AG-918-P15	dGTPase	1
AG-365-G17	dGTPase	1
AG-414-E23	RM_type_II	1
AG-898-J17	dGTPase	1
AG-898-J17	RM_type_II	1
AG-909-E19	RM_type_II	1
AG-909-E19	dGTPase	1
AG-918-E13	dGTPase	1
AG-918-E13	RM_type_II	1
AG-918-E13	Viperin_solo	1
AG-918-E02	dGTPase	1
AH-324-P17	dGTPase	1
AG-390-K13	dGTPase	1
AG-390-K13	RM_type_II	1
AG-422-C22	RM_type_II	1
AG-422-M16	dGTPase	1
AG-422-M11	dGTPase	1
AG-447-M10	RM_type_II	1
AG-390-M07	RM_type_II	1
AG-390-M07	AbiU	1
AG-390-M07	dGTPase	1
AG-908-L09	dGTPase	1
AG-908-L09	RM_type_II	1
AG-913-F05	dGTPase	1
AG-913-F05	RM_type_II	1
AG-457-I17	dGTPase	1
AG-414-O09	dGTPase	1
AG-349-O13	RM_type_II	1
AG-349-O13	dGTPase	1
AG-916-E03	RM_type_II	1
AG-916-E03	dGTPase	1
AH-287-B14	dGTPase	1
AH-326-F10	Viperin_solo	1
AG-404-B21	RM_type_II	1
AG-404-B21	dGTPase	1
AG-343-N15	dGTPase	1
AG-343-N15	RM_type_II	1
AG-361-G19	RM_type_II	1
AH-324-C03	dGTPase	1
AG-333-O20	RM_type_II	1
AG-919-A02	RM_type_II	1
AG-919-A02	dGTPase	1
AH-324-P19	Zorya_other	1
AG-325-P23	RM_type_II	1
AG-426-I10	RM_type_II	1
AG-414-O15	dGTPase	1
AG-435-O19	RM_type_II	1
AG-447-E20	RM_type_II	1
AG-447-E20	dGTPase	1
AH-287-L03	dGTPase	1
AG-447-M11	dGTPase	1
AG-359-J18	dGTPase	1
AG-390-L17	dGTPase	1
AG-390-L17	RM_type_II	1
AG-901-M08	RM_type_II	1
AG-901-M15	Zorya_other	1
AG-333-O18	RM_type_II	1
AG-422-K08	RM_type_II	1
AG-439-A12	dGTPase	1
AG-457-L13	dGTPase	1
AG-470-K10	dGTPase	1
AG-319-C11	RM_type_IV	1
AG-390-L20	Zorya_other	1
AG-390-L20	dGTPase	1
AG-426-E03	RM_type_II	1
AG-426-E03	dGTPase	1
AG-414-A21	RM_type_II	1
AG-430-P16	RM_type_II	1
AG-903-G09	RM_type_II	1
AG-447-F09	RM_type_II	1
AG-390-L14	dGTPase	1
AG-904-E19	dGTPase	1
AG-904-E19	RM_type_II	1
AG-907-K11	dGTPase	1
AG-907-K11	RM_type_II	1
AG-896-F08	dGTPase	1
AG-390-B04	RM_type_II	1
AG-903-F22	RM_type_II	1
AG-908-L16	RM_type_II	1
AG-895-I21	RM_type_II	1
AG-904-F08	Zorya_other	2
AG-908-O06	RM_type_II	1
AG-404-F02	PbeABCD	1
AG-898-J11	dGTPase	1
AH-287-F16	dGTPase	1
AG-914-B14	dGTPase	1
AG-914-B14	RM_type_II	1
AG-917-J20	RM_type_II	1
AG-439-M22	dGTPase	1
AG-453-P06	dGTPase	1
AG-447-F10	dGTPase	1
AG-453-P01	Mza	1
AG-910-I09	RM_type_II	1
AH-321-J05	dGTPase	1
AH-321-J05	Zorya_other	1
AH-324-B22	dGTPase	1
AH-324-B22	RM_type_II	1
AH-324-N06	dGTPase	1
AH-326-O05	RM_type_II	1
AG-907-P16	dGTPase	1
AG-911-A01	dGTPase	1
AG-911-A01	RM_type_II	1
AG-895-I03	dGTPase	1
AG-895-I03	Hma	1
AG-904-F02	RM_type_II	1
AG-430-L03	dGTPase	1
AG-447-M09	Zorya_other	1
AG-447-M09	dGTPase	1
AG-333-F17	RM_type_II	1
AG-343-O07	RM_type_II	1
AG-895-I10	RM_type_II	1
AG-914-B17	dGTPase	1
AG-901-C16	RM_type_II	2
AG-904-F19	Mza_other	2
AG-909-B15	RM_type_II	1
AG-435-O14	dGTPase	1
AG-920-B06	RM_type_II	1
AG-913-E20	dGTPase	1
AG-430-P14	Pycsar_unknown	1
AG-447-E04	dGTPase	1
AH-287-F15	AbiU	1
AH-287-F15	RM_type_II	1
AH-287-F15	dGTPase	1
AH-324-N05	RM_type_II	1
AH-324-N05	dGTPase	1
AH-324-N20	RM_type_II	1
AH-326-F07	RM_type_II	1
AG-439-K16	RM_type_II	1
AG-916-P17	RM_type_II	1
AG-915-J15	dGTPase	1
AG-915-J15	RM_type_II	1
AG-916-P19	Mza_other	1
AG-911-L17	dGTPase	1
AG-907-K13	RM_type_II	1
AG-909-B05	dGTPase	1
AG-914-B09	dGTPase	1
AG-349-I05	dGTPase	1
AG-349-I05	RM_type_II	1
AG-404-F08	dGTPase	1
AG-414-F03	RM_type_II	1
AG-365-B11	dGTPase	1
AG-453-G04	dGTPase	1
AG-453-G04	RM_type_II	1
AG-917-K20	dGTPase	1
AG-917-K20	RM_type_II	1
AG-898-M15	RM_type_II	1
AG-898-M15	Pycsar_unknown	1
AH-321-J11	RM_type_II	1
AG-439-I14	RM_type_II	1
AG-439-I14	dGTPase	1
AH-321-A16	RM_type_II	1
AH-326-F04	dGTPase	1
AG-447-E16	RM_type_II	1
AG-422-L04	dGTPase	1
AG-404-G03	RM_type_II	1
AG-404-P19	dGTPase	1
AG-390-C19	Mza	1
AG-390-C19	dGTPase	1
AG-410-O05	Pycsar_unknown	1
AG-435-B23	RM_type_II	1
AG-435-P07	RM_type_II	1
AG-365-C23	RM_type_II	1
AG-894-L19	dGTPase	1
AG-894-L19	RM_type_II	1
AG-895-J19	RM_type_II	1
AG-895-J19	dGTPase	1
AG-901-G19	dGTPase	1
AH-326-F13	dGTPase	1
AG-349-I07	RM_type_II	1
AG-430-D17	dGTPase	1
AG-430-D17	RM_type_II	1
AG-435-N18	RM_type_II	1
AG-439-K10	RM_type_II	1
AG-891-J04	dGTPase	1
AG-895-I18	RM_type_II	1
AG-898-M06	Hma	1
AG-359-O02	dGTPase	1
AG-365-B19	dGTPase	1
AG-365-B19	RM_type_II	1
AG-910-P17	dGTPase	1
AG-910-P17	RM_type_II	1
AG-359-N19	dGTPase	1
AG-359-O11	dGTPase	1
AG-359-O11	RM_type_II	1
AG-439-K12	RM_type_II	2
AG-422-D02	RM_type_II	1
AG-470-K22	RM_type_II	1
AG-912-J15	dGTPase	1
AG-912-J15	RM_type_II	1
AG-917-A18	RM_type_II	1
AG-917-M17	RM_type_II	1
AH-324-A02	RM_type_II	1
AH-324-L10	RM_type_II	1
AG-895-I02	RM_type_II	1
AG-895-N06	dGTPase	1
AG-895-N06	RM_type_II	1
AG-899-I09	RM_type_II	1
AG-907-A13	dGTPase	1
AG-901-F21	RM_type_II	2
AG-901-F21	dGTPase	1
AG-447-E06	PbeABCD	1
AG-920-J11	dGTPase	1
AG-920-K11	dGTPase	1
AG-917-M22	RM_type_II	1
AG-917-M22	dGTPase	1
AG-325-L05	RM_type_II	1
AG-325-L05	dGTPase	1
AG-912-L16	RM_type_II	1
AH-321-L15	RM_type_II	1
AG-337-A16	dGTPase	1
AG-430-E20	dGTPase	1
AG-430-E20	RM_type_II	1
AG-907-B04	RM_type_II	1
AH-287-A14	RM_type_II	1
AH-326-K22	Viperin_solo	1
AH-326-K22	RM_type_II	1
AG-325-O14	RM_type_II	1
AG-325-O14	dGTPase	1
AG-325-O15	RM_type_II	1
AG-422-B05	RM_type_II	1
AG-439-J22	dGTPase	1
AG-439-J22	RM_type_II	1
AG-895-E07	RM_type_II	1
AG-470-D02	RM_type_II	1
AG-439-J13	RM_type_II	1
AG-904-N10	RM_type_II	1
AG-918-B05	RM_type_II	1
AG-894-B22	dGTPase	1
AG-911-K04	RM_type_II	1
AG-916-A02	dGTPase	1
AG-916-B07	dGTPase	1
AG-325-L22	dGTPase	1
AG-343-O19	dGTPase	1
AG-414-N03	RM_type_II	1
AG-414-N03	dGTPase	1
AG-919-C22	Mza_other	1
AG-919-C22	dGTPase	1
AG-426-A02	dGTPase	1
AG-426-A02	RM_type_II	1
AG-453-E13	RM_type_II	1
AG-457-O11	RM_type_II	1
AG-905-M18	RM_type_II	1
AG-905-M18	dGTPase	1
AG-900-G16	RM_type_II	1
AG-900-G16	dGTPase	1
AG-899-L07	dGTPase	1
AG-390-P18	RM_type_II	1
AG-891-O22	Zorya_other	1
AG-901-P17	RM_type_II	1
AG-901-P17	dGTPase	1
AG-901-P19	dGTPase	1
AG-901-P18	dGTPase	1
AG-453-F22	RM_type_II	1
AG-894-C11	RM_type_II	1
AG-896-G08	RM_type_II	1
AG-901-D21	RM_type_II	1
AG-901-D21	dGTPase	1
AG-919-E21	RM_type_II	1
AG-430-P01	dGTPase	1
AG-457-D20	Viperin_solo	1
AG-333-D18	RM_type_II	1
AG-917-B18	RM_type_II	1
AG-325-O04	RM_type_II	1
AG-337-G15	RM_type_II	1
AG-899-E11	Zorya_other	1
AG-337-A15	Zorya_other	1
AG-907-B06	Hma	1
AG-907-B06	RM_type_II	1
AG-913-M13	dGTPase	1
AG-913-M13	RM_type_II	1
AG-915-I10	RM_type_II	1
AG-918-E17	Pycsar_unknown	1
AH-321-O11	dGTPase	1
AH-321-O11	RM_type_II	1
AG-360-I05	RM_type_II	1
AG-360-I05	dGTPase	1
AG-895-B13	Hma	1
AG-909-J02	RM_type_II	1
AH-321-O14	PbeABCD	1
AG-410-D23	RM_type_II	1
AG-410-D23	dGTPase	1
AG-422-N07	RM_type_II	1
AH-324-G05	dGTPase	1
AH-324-G05	RM_type_II	1
AG-359-L02	dGTPase	1
AG-359-L02	RM_type_II	1
AG-365-P03	dGTPase	1
AG-365-P03	RM_type_II	1
AG-457-L05	RM_type_II	1
AG-464-P04	dGTPase	1
AG-464-P04	RM_type_II	1
AG-894-F02	RM_type_II	1
AG-891-P19	Zorya_other	1
AG-426-M20	Mza_other	1
AG-447-E08	dGTPase	1
AG-439-K22	PbeABCD	1
AG-899-K21	RM_type_II	1
AG-911-D03	RM_type_II	1
AG-911-D03	AbiU	1
AG-909-G08	dGTPase	1
AG-360-I06	dGTPase	1
AG-414-L14	RM_type_II	1
AG-414-L14	dGTPase	1
AG-913-N11	RM_type_II	1
AG-913-N11	dGTPase	1
AG-918-N05	dGTPase	1
AG-916-B08	Pycsar_unknown	1
AG-333-C21	Mza_other	1
AG-349-O05	dGTPase	1
AG-435-G10	RM_type_II	1
AG-439-K19	dGTPase	1
AG-337-I02	dGTPase	1
AG-337-I02	Zorya_other	1
AG-430-P05	Zorya_other	1
AG-920-I06	dGTPase	1
AG-920-I06	RM_type_II	1
AG-410-F16	dGTPase	1
AG-337-K19	dGTPase	1
AG-430-P11	RM_type_II	1
AG-430-P10	RM_type_II	1
AG-453-K20	Mza_other	1
AG-914-K18	RM_type_II	1
AG-325-K05	dGTPase	1
AG-457-D17	dGTPase	1
AG-457-D17	Zorya_other	1
AG-911-C13	dGTPase	1
AG-913-O03	dGTPase	1
AG-911-D18	dGTPase	1
AG-911-D18	RM_type_II	1
AG-895-B08	RM_type_II	2
AG-895-B08	dGTPase	1
AG-904-F07	dGTPase	1
AG-900-N08	RM_type_II	1
AG-913-F06	dGTPase	1
AG-913-F06	Zorya_other	1
AH-287-N17	Zorya_other	1
AH-287-N17	Dpd	1
AG-913-D16	RM_type_II	1
AG-917-D21	dGTPase	1
AG-333-E17	Mza_other	1
AG-343-K02	RM_type_II	1
AG-426-L20	RM_type_II	1
AG-457-B03	RM_type_II	1
AG-457-B03	dGTPase	1
AG-430-L10	RM_type_II	2
AG-430-L10	dGTPase	1
AG-895-G11	RM_type_II	1
AG-404-G18	dGTPase	1
AG-893-P08	RM_type_II	1
AG-461-L09	dGTPase	1
AG-461-L09	RM_type_II	1
AG-899-G14	RM_type_II	1
AG-911-P10	RM_type_II	1
AG-439-L02	RM_type_II	1
AG-891-N16	RM_type_II	1
AG-360-F17	dGTPase	1
AG-390-G10	RM_type_II	1
AG-390-G10	dGTPase	1
AG-414-K04	RM_type_II	1
AH-324-F23	dGTPase	1
AH-324-F23	Zorya_other	1
AG-900-O17	RM_type_II	1
AG-895-D04	dGTPase	1
AG-907-A11	dGTPase	1
AG-453-K23	dGTPase	1
AG-914-C21	RM_type_II	1
AG-917-F06	dGTPase	1
AG-917-F06	RM_type_II	1
AG-920-K09	RM_type_II	1
AG-920-K09	dGTPase	1
AG-892-O16	Zorya_other	1
AG-892-O16	RM_type_II	1
AG-920-K10	dGTPase	1
AG-920-K10	Zorya_other	1
AG-422-E04	dGTPase	1
AG-435-I21	RM_type_II	1
AG-901-B05	RM_type_II	2
AG-325-D03	RM_type_II	1
AG-325-C06	Viperin_solo	1
AG-337-A22	RM_type_II	1
AG-337-A22	dGTPase	1
AG-390-F15	dGTPase	1
AG-390-F15	RM_type_II	1
AG-390-C22	dGTPase	1
AG-390-C22	Mza	1
AG-899-M17	dGTPase	1
AG-899-M17	Zorya_other	1
AG-909-G09	dGTPase	1
