genome	dataset	cell_diameter_micron	sag_length	completeness	ssu_classification	estimated_length	plate	Domain	Phylum	Class	Order	Family	Genus	Species	Latitude	Longitude	Ocean	Depth	niche_latest	doubling_hours	nonviral_length	viral_length	total_length	prop_viral_length	nonviral_contigs	viral_contigs	total_contigs	prop_viral_contigs	virpres	num_prots	cds_length	defense_genes	defense_gene_sumlen	prop_def_prot	prop_def_lens	pa_fl	AbiU	RM	PsyrTA	dXTPase	Cas	PfiAT	BREX	Lamassu	Retron	Tiamat	SoFic	Eleos	AVAST	ShosTA	AbiE	PD-T4-3	Zorya	Uzume	DarTG	Dpd	DISARM	Azaca	AbiZ	PD-T7-3	PrrC	Mokosh	Viperin	Druantia	AbiD	AbiP2	Dsr	RosmerTA	Shango	CBASS	Pycsar	pAgo	Hhe	PD-Lambda-1	Septu	RL	RloC	Dnd	PD-T7-1	DRT	ApeA	Gabija	Hachiman	SanaTA	Borvo	Kiwa	Wadjet	PARIS	AbiL	TerY	Sefir	PD-T4-4	PD-T7-2	NLR	Qat	PD-T7-4	CapRel	Shedu	Tmn	Ppl	PD-T4-8	PD-T7-5	SspBCDE	Menshen	Thoeris	AbiV	RnlAB	AbiJ	MqsRAC	Mza	PbeABCD	Hma	Her	GAO_29	Pif	Iet	Hydrolase_TM	totaldefenses	defpres	sys_types	sub_types
AG-916-O20	Tropics	0.37	1215504	89	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1365734.831460674	AG-916	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902599665	31.07	-64.17	Northern_Atlantic	10	EPI	7.77620255781213	1215504	0	1215504	0	41	0	41	0	no	1305	1177056	3	4662	0.0022988505747126	0.0039607291411793	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-916-O22	Tropics	0.21	906151	81	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__?;g__?;s__?	1118704.938271605	AG-916	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	GCA-2704625	GCA-2704625 sp902599805	31.07	-64.17	Northern_Atlantic	10	EPI	8.36237237720315	906151	0	906151	0	31	0	31	0	no	981	874641	1	1134	0.001019367991845	0.0012965319485365	Unknown	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-916-O23	Tropics	0.2	972859	76	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1280077.6315789474	AG-916	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902586125	31.07	-64.17	Northern_Atlantic	10	EPI	10.1418171556597	972859	0	972859	0	44	0	44	0	no	1059	935967	3	5664	0.0028328611898017	0.0060514954052867	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-916-P10	Tropics	0.26	991307	59	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1680181.3559322036	AG-916	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	AG-339-G14	AG-339-G14	AG-339-G14 sp902613455	31.07	-64.17	Northern_Atlantic	10	EPI	12.7053912148381	991307	0	991307	0	37	0	37	0	no	1050	958308	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-916-P14	Tropics	0.34	1225090	76	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	1611960.5263157894	AG-916	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	MED-G14	MED-G14 sp002697465	31.07	-64.17	Northern_Atlantic	10	EPI	8.02566499870665	1225090	0	1225090	0	38	0	38	0	no	1151	1185372	1	2985	0.0008688097306689	0.0025181968192263	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-916-P15	Tropics	0.32	967393	52	no SSU regions found	1860371.1538461538	AG-916	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A	SAR86A sp004212975	31.07	-64.17	Northern_Atlantic	10	EPI	11.2642326202921	967393	0	967393	0	41	0	41	0	no	1030	936690	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-916-P17	Tropics	0.3	1038725	79	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1314841.7721518986	AG-916	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902599955	31.07	-64.17	Northern_Atlantic	10	EPI	5.73136338794585	1038725	0	1038725	0	47	0	47	0	no	1129	1003890	3	2739	0.0026572187776793	0.0027283865762185	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-916-P19	Tropics	0.31	986340	58	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1700586.206896552	AG-916	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	CACNXK01	CACNXK01 sp902622845	31.07	-64.17	Northern_Atlantic	10	EPI	12.7624619597411	986340	0	986340	0	24	0	24	0	no	1018	954303	7	8781	0.0068762278978389	0.0092014800330712	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	yes	4	4
AG-916-P21	Tropics	0.3	947012	81	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1169150.6172839506	AG-916	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902599995	31.07	-64.17	Northern_Atlantic	10	EPI	10.2753025840111	947012	0	947012	0	23	0	23	0	no	1014	912516	2	2055	0.0019723865877712	0.0022520153071288	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-916-P23	Tropics	0.25	1015750	74	no SSU regions found	1372635.1351351351	AG-916	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	AG-422-B15	AG-422-B15	AG-422-B15 sp902546615	31.07	-64.17	Northern_Atlantic	10	EPI	8.83994679841362	1015750	0	1015750	0	46	0	46	0	no	1090	982617	3	3303	0.0027522935779816	0.0033614317684306	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-917-A09	Tropics	0.25	1072564	81	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1324153.086419753	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp003209915	31.07	-64.17	Northern_Atlantic	10	EPI	8.7443893331388	1072564	0	1072564	0	38	0	38	0	no	1173	1032771	3	3174	0.0025575447570332	0.0030732853652939	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-917-A10	Tropics	0.21	736996	50	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__?;s__?	1473992.0	AG-917	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	Actinomarina sp003213625	31.07	-64.17	Northern_Atlantic	10	EPI	9.18018269892133	736996	0	736996	0	36	0	36	0	no	828	707190	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-A11	Tropics	0.2	1033011	67	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	1541807.462686567	AG-917	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Actinomarina	Actinomarina sp003213625	31.07	-64.17	Northern_Atlantic	10	EPI	10.1976807312147	1033011	0	1033011	0	16	0	16	0	no	1111	998868	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-A15	Tropics	0.24	1023502	80	no SSU regions found	1279377.5	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902620265	31.07	-64.17	Northern_Atlantic	10	EPI	8.12781847361158	1023502	0	1023502	0	32	0	32	0	no	1122	995772	2	2064	0.0017825311942959	0.0020727636446897	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-917-A18	Tropics	0.25	1066599	76	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1403419.7368421052	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902600205	31.07	-64.17	Northern_Atlantic	10	EPI	6.58454729777903	1066599	0	1066599	0	44	0	44	0	no	1131	1030794	2	2016	0.0017683465959328	0.0019557738985675	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-917-A21	Tropics	0.71	1106193	69	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	1603178.2608695654	AG-917	Bacteria	Cyanobacteria	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_A	Prochlorococcus_A sp001989455	31.07	-64.17	Northern_Atlantic	10	EPI	8.84394431766065	1106193	0	1106193	0	65	0	65	0	no	1309	1009185	4	8508	0.0030557677616501	0.0084305652581043	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	yes	2	2
AG-917-A22	Tropics	0.34	1029976	67	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	1537277.6119402985	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	HIMB59	HIMB59	HIMB59	HIMB59 sp902594145	31.07	-64.17	Northern_Atlantic	10	EPI	14.8717073146701	1029976	0	1029976	0	40	0	40	0	no	1145	989622	2	1920	0.0017467248908296	0.0019401347181044	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-917-B07	Tropics	0.28	1086696	94	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1156059.574468085	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902600485	31.07	-64.17	Northern_Atlantic	10	EPI	7.4980826762783	1086696	0	1086696	0	19	0	19	0	no	1170	1052529	3	3165	0.0025641025641025	0.0030070430363438	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-917-B08	Tropics	0.33	873266	68	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1284214.7058823528	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp003209915	31.07	-64.17	Northern_Atlantic	10	EPI	8.59205218717025	873266	0	873266	0	48	0	48	0	no	992	839673	3	3174	0.003024193548387	0.0037800429452894	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-917-B09	Tropics	0.68	1355609	83	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Synechococcales;f__Synechococcaceae;g__Prochlorococcus;s__?	1633263.8554216868	AG-917	Bacteria	Cyanobacteria	Cyanobacteriia	PCC-6307	Cyanobiaceae	Prochlorococcus_A	Prochlorococcus_A sp902600475	31.07	-64.17	Northern_Atlantic	10	EPI	11.4280370200537	1355609	0	1355609	0	47	0	47	0	no	1576	1231197	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-B10	Tropics	0.27	1146131	61	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1878903.2786885246	AG-917	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	SAR86A	SAR86A sp902617045	31.07	-64.17	Northern_Atlantic	10	EPI	8.83379822453579	1146131	0	1146131	0	22	0	22	0	no	1176	1104588	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-B15	Tropics	0.26	958862	82	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1169343.9024390245	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902538495	31.07	-64.17	Northern_Atlantic	10	EPI	6.07231712536451	958862	0	958862	0	30	0	30	0	no	1034	925383	4	4176	0.0038684719535783	0.0045127260820654	Unknown	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	2	3
AG-917-C02	Tropics	0.28	1257972	82	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1534112.1951219514	AG-917	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	MED-G82	MED-G82 sp902600705	31.07	-64.17	Northern_Atlantic	10	EPI	11.5095923830794	1257972	0	1257972	0	21	0	21	0	no	1323	1221840	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-C05	Tropics	0.24	879683	75	no SSU regions found	1172910.6666666667	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902616725	31.07	-64.17	Northern_Atlantic	10	EPI	7.89488367767624	879683	0	879683	0	52	0	52	0	no	968	853452	3	3174	0.003099173553719	0.0037190140746052	Unknown	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-917-C06	Tropics	0.54	1442099	51	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?	2827645.0980392154	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	CACIIZ01	CACIIZ01 sp902578545	31.07	-64.17	Northern_Atlantic	10	EPI	7.92779997995078	1442099	0	1442099	0	39	0	39	0	no	1397	1342206	3	3159	0.0021474588403722	0.0023535880483323	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AG-917-C08	Tropics	0.25	1216429	93	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1307988.1720430106	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp003209915	31.07	-64.17	Northern_Atlantic	10	EPI	11.0040156365623	1216429	0	1216429	0	23	0	23	0	no	1320	1171911	2	5157	0.0015151515151515	0.004400504816492	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-917-C10	Tropics	0.28	946340	74	no SSU regions found	1278837.8378378379	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902617895	31.07	-64.17	Northern_Atlantic	10	EPI	8.98469714698532	946340	0	946340	0	46	0	46	0	no	1036	920955	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-C11	Tropics	0.22	1126265	84	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1340791.6666666667	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp003209915	31.07	-64.17	Northern_Atlantic	10	EPI	7.21820169405115	1126265	0	1126265	0	33	0	33	0	no	1214	1085535	2	2055	0.0016474464579901	0.0018930757644847	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-917-C13	Tropics	0.33	832234	65	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	1280360.0	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902633125	31.07	-64.17	Northern_Atlantic	10	EPI	8.22703119673511	832234	0	832234	0	53	0	53	0	no	914	804369	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-C17	Tropics	0.24	1027189	57	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	1802085.964912281	AG-917	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	AG-339-G14	CACNYO01	CACNYO01 sp902589965	31.07	-64.17	Northern_Atlantic	10	EPI	10.9962828351844	1027189	0	1027189	0	33	0	33	0	no	1057	994902	0	0	0	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AG-917-D03	Tropics	0.32	1275888	94	no SSU regions found	1357327.6595744682	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter sp902618565	31.07	-64.17	Northern_Atlantic	10	EPI	7.92643724301405	1019071	256817	1275888	0.201284909020227	29	1	30	0.0333333333333333	yes	1387	1238616	2	2067	0.0014419610670511	0.0016687980778546	Unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AG-917-D08	Tropics	0.66	1868775	73	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__?;s__?	2559965.7534246575	AG-917	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	MED-G52	MED-G52 sp001627925	31.07	-64.17	Northern_Atlantic	10	EPI	15.0620562520396	1868775	0	1868775	0	68	0	68	0	no	1897	1714392	4	6060	0.0021085925144965	0.0035347808435876	Unknown	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	2	3
